time,PWM0,PWM1,PWM2,PWM3,ActivationTime
15.845000,38544,38891,38596,38723,0.016711
15.850000,38562,38915,38617,38524,0.016763
15.855000,38571,38868,38559,38653,0.016669
15.860000,38522,38873,38651,38543,0.016961
15.865000,38629,38812,38588,38816,0.016741
15.870000,38595,38890,38634,38580,0.016973
15.875000,38707,38968,38461,38535,0.017083
15.880000,38312,38846,38829,38822,0.016714
15.885000,38709,38815,38562,38803,0.016739
15.890000,38714,39027,38445,38332,0.017280
15.895000,38466,38840,38783,38617,0.016878
15.900000,38504,39051,38570,38545,0.016844
15.905000,38673,38605,38620,38981,0.016821
15.910000,38678,38919,38522,38567,0.016782
15.915000,38475,39000,38608,38544,0.016649
15.920000,38590,38951,38498,38494,0.016839
15.925000,38529,38782,38745,38778,0.016685
15.930000,38743,38908,38394,38601,0.016727
15.935000,38379,38754,38884,38675,0.016612
15.940000,38612,38850,38520,38755,0.016938
15.945000,38589,38853,38613,38668,0.016918
15.950000,38513,38778,38700,38914,0.017020
15.955000,38675,39010,38516,38505,0.016889
15.960000,38607,38788,38772,38678,0.016918
15.965000,38643,39026,38358,38521,0.017035
15.970000,38490,38806,38684,38725,0.016881
15.975000,38531,38935,38566,38696,0.016669
15.980000,38641,39038,38390,38441,0.016915
15.985000,38481,38812,38793,38754,0.016858
15.990000,38563,38989,38481,38637,0.016695
15.995000,38702,38894,38486,38437,0.016861
16.000000,38538,38803,38693,38750,0.016679
16.005000,38616,38808,38640,38666,0.016790
16.010000,38617,39128,38413,38405,0.016729
16.015000,38605,38597,38760,38864,0.016702
16.020000,38505,38946,38604,38731,0.016716
16.025000,38585,38968,38604,38588,0.016593
16.030000,38621,38819,38517,38756,0.016687
16.035000,38653,38891,38581,38521,0.016642
16.040000,38559,38709,38692,38742,0.016521
16.045000,38537,38810,38699,38786,0.016515
16.050000,38599,38763,38636,38689,0.016666
16.055000,38463,38880,38698,38758,0.016750
16.060000,38622,39105,38406,38373,0.016807
16.065000,38523,38693,38762,38864,0.016932
16.070000,38611,38822,38659,38730,0.016547
16.075000,38558,39075,38567,38474,0.017062
16.080000,38586,38883,38633,38580,0.016607
16.085000,38572,38839,38611,38844,0.016803
16.090000,38589,38886,38611,38738,0.018394
16.095000,38620,39010,38465,38438,0.016934
16.100000,38508,38760,38783,38665,0.017044
16.105000,38660,38875,38511,38674,0.016654
16.110000,38493,38905,38697,38682,0.016865
16.115000,38636,38964,38494,38590,0.016620
16.120000,38519,38797,38670,38781,0.016672
16.125000,38741,38834,38466,38729,0.017004
16.130000,38490,38994,38606,38569,0.016739
16.135000,38682,38988,38463,38370,0.016796
16.140000,38498,38813,38753,38632,0.016808
16.145000,38554,38808,38582,38760,0.016584
16.150000,38550,38845,38634,38646,0.016567
16.155000,38626,38748,38542,38756,0.016720
16.160000,38548,38996,38539,38575,0.016711
16.165000,38593,38721,38746,38721,0.016811
16.170000,38598,39131,38437,38458,0.017042
16.175000,38570,38802,38678,38730,0.017169
16.180000,38545,38834,38587,38787,0.017023
16.185000,38633,38837,38543,38722,0.016688
16.190000,38618,38843,38567,38594,0.016665
16.195000,38517,38719,38744,38747,0.018338
16.200000,38597,39026,38526,38409,0.016908
16.205000,38574,38779,38582,38757,0.016670
16.210000,38557,38877,38655,38653,0.016693
16.215000,38566,38793,38658,38769,0.016966
16.220000,38496,38850,38676,38652,0.016930
16.225000,38541,38976,38531,38552,0.017033
16.230000,38393,38735,38915,38761,0.016838
16.235000,38619,39040,38387,38569,0.016861
16.240000,38559,38834,38670,38732,0.016799
16.245000,38537,38827,38673,38701,0.016665
16.250000,38535,38747,38807,38840,0.016855
16.255000,38732,38978,38348,38627,0.016869
16.260000,38634,38981,38577,38457,0.016822
16.265000,38579,38838,38616,38633,0.016876
16.270000,38479,38861,38693,38696,0.016890
16.275000,38733,38792,38502,38776,0.016842
16.280000,38499,38890,38664,38653,0.017033
16.285000,38604,38996,38528,38442,0.017009
16.290000,38493,38741,38710,38685,0.016940
16.295000,38506,38943,38570,38682,0.017087
16.300000,38616,38825,38658,38701,0.016721
16.305000,38632,38953,38437,38601,0.016812
16.310000,38578,38839,38723,38478,0.016967
16.315000,38501,38892,38572,38655,0.016758
16.320000,38507,38978,38539,38636,0.017168
16.325000,38536,38777,38741,38709,0.017003
16.330000,38609,38956,38547,38602,0.016899
16.335000,38577,38875,38639,38650,0.016589
16.340000,38579,38998,38506,38415,0.016835
16.345000,38574,38559,38768,39040,0.017086
16.350000,38616,38915,38629,38644,0.016773
16.355000,38564,39061,38491,38533,0.016725
16.360000,38569,38782,38644,38774,0.016611
16.365000,38647,38968,38496,38578,0.016539
16.370000,38654,38878,38508,38525,0.016629
16.375000,38379,38782,38894,38722,0.022103
16.380000,38591,38939,38522,38672,0.016683
16.385000,38587,38894,38540,38516,0.016678
16.390000,38535,38688,38823,38907,0.016864
16.395000,38676,39077,38327,38512,0.017018
16.400000,38556,38857,38673,38685,0.016587
16.405000,38514,39070,38498,38522,0.016912
16.410000,38592,38776,38693,38619,0.016618
16.415000,38580,38868,38585,38596,0.016819
16.420000,38604,38732,38695,38884,0.016821
16.425000,38793,38902,38435,38541,0.016989
16.430000,38544,39010,38605,38419,0.016670
16.435000,38425,38660,38784,38969,0.016602
16.440000,38544,39039,38616,38476,0.016816
16.445000,38543,39086,38436,38513,0.016877
16.450000,38653,38758,38627,38758,0.016857
16.455000,38452,38873,38660,38641,0.017178
16.460000,38531,38827,38667,38643,0.017945
16.465000,38692,38949,38432,38636,0.016736
16.470000,38517,38964,38549,38601,0.016530
16.475000,38612,38828,38672,38620,0.017004
16.480000,38572,39020,38573,38517,0.016967
16.485000,38591,38785,38671,38745,0.017193
16.490000,38561,38968,38503,38624,0.016654
16.495000,38569,38676,38785,38844,0.017227
16.500000,38519,39087,38556,38446,0.016759
16.505000,38558,38827,38639,38613,0.016819
16.510000,38514,38807,38737,38720,0.016857
16.515000,38698,39062,38384,38379,0.016694
16.520000,38508,38864,38712,38728,0.016836
16.525000,38620,38912,38614,38658,0.016548
16.530000,38448,38921,38654,38719,0.016879
16.535000,38639,38933,38581,38573,0.016648
16.540000,38507,38861,38703,38715,0.016549
16.545000,38609,38929,38579,38598,0.016535
16.550000,38681,39029,38387,38579,0.016642
16.555000,38537,38875,38654,38503,0.016883
16.560000,38523,38736,38713,38876,0.016639
16.565000,38755,38990,38372,38418,0.016962
16.570000,38432,38938,38691,38664,0.016625
16.575000,38650,38842,38614,38578,0.016986
16.580000,38516,38935,38629,38621,0.016940
16.585000,38566,38674,38730,39077,0.016645
16.590000,38796,39285,38191,38136,0.016951
16.595000,38547,38745,38731,38786,0.016556
16.600000,38525,38837,38760,38783,0.016857
16.605000,38660,39099,38320,38314,0.016850
16.610000,38527,38626,38846,38821,0.016883
16.615000,38566,39071,38509,38587,0.016782
16.620000,38537,38805,38703,38809,0.016789
16.625000,38685,39053,38426,38362,0.017854
16.630000,38435,38920,38719,38533,0.016669
16.635000,38471,38882,38675,38644,0.016820
16.640000,38608,38848,38593,38753,0.016862
16.645000,38541,38861,38679,38812,0.016716
16.650000,38812,38966,38344,38535,0.016653
16.655000,38539,38923,38671,38577,0.016878
16.660000,38596,39115,38431,38511,0.018736
16.665000,38594,38684,38735,38654,0.016823
16.670000,38580,38830,38588,38726,0.016519
16.675000,38447,38918,38731,38706,0.016994
16.680000,38646,38981,38449,38633,0.017301
16.685000,38708,38759,38593,38694,0.016763
16.690000,38560,38868,38673,38546,0.016838
16.695000,38504,38833,38745,38758,0.016570
16.700000,38669,38999,38383,38611,0.016691
16.705000,38644,38998,38449,38575,0.016381
16.710000,38513,38777,38711,38691,0.016647
16.715000,38440,38862,38774,38704,0.017115
16.720000,38558,38855,38693,38771,0.016674
16.725000,38576,38799,38584,38779,0.016539
16.730000,38811,38905,38475,38525,0.016620
16.735000,38635,38974,38510,38634,0.017022
16.740000,38536,38855,38842,38630,0.016702
16.745000,38560,38923,38546,38760,0.016747
16.750000,38671,38896,38525,38616,0.016608
16.755000,38485,38919,38698,38604,0.016530
16.760000,38616,38766,38683,38782,0.016573
16.765000,38604,38919,38608,38603,0.016919
16.770000,38607,38993,38494,38504,0.017008
16.775000,38545,38721,38746,38748,0.016814
16.780000,38547,38915,38506,38676,0.016716
16.785000,38555,38774,38661,38721,0.016938
16.790000,38621,38881,38709,38720,0.016783
16.795000,38652,39061,38486,38547,0.016814
16.800000,38569,38760,38631,38882,0.016734
16.805000,38641,38869,38594,38606,0.016688
16.810000,38632,38987,38552,38425,0.016606
16.815000,38601,38845,38658,38600,0.016647
16.820000,38535,38879,38670,38766,0.016680
16.825000,38645,38858,38498,38696,0.016738
16.830000,38512,39097,38577,38382,0.016623
16.835000,38532,38782,38801,38763,0.016834
16.840000,38547,39020,38491,38699,0.016795
16.845000,38642,38894,38505,38653,0.016745
16.850000,38606,38907,38604,38593,0.016465
16.855000,38556,38757,38677,38703,0.016955
16.860000,38594,38877,38584,38524,0.016547
16.865000,38502,38810,38724,38673,0.016592
16.870000,38407,38805,38824,38948,0.016802
16.875000,38773,39032,38347,38530,0.016818
16.880000,38747,38849,38476,38642,0.016742
16.885000,38516,39006,38628,38452,0.016624
16.890000,38536,38780,38678,38695,0.016630
16.895000,38614,39029,38488,38530,0.016716
16.900000,38523,38727,38730,38911,0.016929
16.905000,38529,38873,38749,38701,0.016766
16.910000,38745,38796,38493,38767,0.016749
16.915000,38660,39019,38445,38405,0.016639
16.920000,38367,38774,38839,38837,0.017042
16.925000,38711,38928,38421,38560,0.016676
16.930000,38592,38817,38713,38677,0.016685
16.935000,38587,38851,38672,38571,0.016726
16.940000,38363,38812,38869,38825,0.016653
16.945000,38670,38972,38463,38567,0.016712
16.950000,38484,38714,38784,38913,0.017993
16.955000,38555,39148,38416,38293,0.016708
16.960000,38480,38652,38848,39028,0.016826
16.965000,38773,39001,38406,38335,0.016839
16.970000,38562,38835,38609,38746,0.016598
16.975000,38639,38967,38488,38402,0.016673
16.980000,38466,38702,38768,38933,0.016941
16.985000,38655,38911,38465,38684,0.016996
16.990000,38528,38782,38853,38709,0.016688
16.995000,38652,38775,38611,38674,0.016555
17.000000,38632,39019,38568,38527,0.016838
17.005000,38492,38739,38747,38919,0.016768
17.010000,38582,39012,38518,38452,0.016601
17.015000,38574,38792,38739,38795,0.016766
17.020000,38617,38958,38599,38635,0.016728
17.025000,38373,38900,38807,38658,0.016683
17.030000,38510,38879,38715,38655,0.016933
17.035000,38690,38867,38532,38800,0.016727
17.040000,38601,38809,38751,38792,0.017331
17.045000,38621,39027,38547,38478,0.016786
17.050000,38617,38787,38649,38729,0.016963
17.055000,38527,38927,38597,38638,0.016568
17.060000,38519,38967,38664,38479,0.016742
17.065000,38574,38658,38697,38892,0.016858
17.070000,38548,39087,38535,38476,0.017121
17.075000,38428,38757,38845,38868,0.016678
17.080000,38873,38867,38382,38705,0.017005
17.085000,38363,38922,38818,38561,0.016564
17.090000,38606,38876,38591,38576,0.016593
17.095000,38577,38661,38750,38821,0.016792
17.100000,38592,39073,38528,38433,0.016733
17.105000,38398,38757,38864,38823,0.016901
17.110000,38692,38833,38563,38816,0.017072
17.115000,38509,38974,38622,38700,0.016533
17.120000,38734,38870,38525,38629,0.016689
17.125000,38487,38959,38653,38552,0.016689
17.130000,38529,38799,38770,38688,0.016967
17.135000,38613,38938,38436,38654,0.016767
17.140000,38616,38933,38569,38464,0.016873
17.145000,38434,38701,38833,38814,0.016846
17.150000,38656,39014,38426,38358,0.016865
17.155000,38575,38708,38694,38863,0.016833
17.160000,38598,38940,38558,38658,0.016637
17.165000,38462,38922,38610,38644,0.016684
17.170000,38669,38833,38484,38536,0.016669
17.175000,38392,38682,38948,38887,0.016768
17.180000,38656,38979,38515,38564,0.016757
17.185000,38606,38854,38594,38701,0.016661
17.190000,38530,38817,38683,38741,0.016603
17.195000,38535,38966,38662,38626,0.016891
17.200000,38526,38970,38597,38546,0.016748
17.205000,38608,38761,38641,38780,0.016662
17.210000,38625,38886,38612,38701,0.016836
17.215000,38610,38883,38607,38610,0.016659
17.220000,38608,38816,38635,38653,0.016823
17.225000,38417,38856,38786,38575,0.016717
17.230000,38673,38784,38514,38849,0.016534
17.235000,38551,38914,38677,38648,0.016601
17.240000,38591,38957,38579,38578,0.019907
17.245000,38438,38750,38876,38807,0.016567
17.250000,38632,39024,38372,38523,0.016747
17.255000,38496,38881,38666,38648,0.016569
17.260000,38663,38808,38587,38654,0.016585
17.265000,38530,38902,38604,38597,0.016931
17.270000,38640,38830,38563,38622,0.017015
17.275000,38469,38777,38761,38820,0.016642
17.280000,38682,38974,38530,38582,0.016596
17.285000,38647,38870,38473,38647,0.016549
17.290000,38537,38964,38601,38448,0.016824
17.295000,38476,38693,38794,38839,0.016836
17.300000,38717,38934,38442,38562,0.016636
17.305000,38520,38837,38637,38703,0.016603
17.310000,38545,38980,38544,38540,0.016609
17.315000,38504,38869,38625,38629,0.016924
17.320000,38652,38774,38556,38722,0.016775
17.325000,38452,38648,38855,38953,0.016926
17.330000,38691,38994,38444,38615,0.017132
17.335000,38500,38961,38686,38562,0.016666
17.340000,38639,38943,38524,38480,0.016786
17.345000,38603,38851,38593,38563,0.016947
17.350000,38493,38789,38759,38770,0.016770
17.355000,38624,38784,38540,38777,0.016774
17.360000,38481,38972,38769,38492,0.016796
17.365000,38614,38845,38586,38646,0.016902
17.370000,38736,38897,38488,38685,0.016613
17.375000,38605,38923,38565,38649,0.016550
17.380000,38585,38897,38687,38554,0.016612
17.385000,38433,38761,38822,39000,0.016697
17.390000,38658,38991,38388,38516,0.016847
17.395000,38479,38838,38830,38628,0.016744
17.400000,38760,38881,38372,38678,0.016956
17.405000,38536,38878,38703,38610,0.017301
17.410000,38559,38905,38571,38621,0.016861
17.415000,38485,38717,38754,38897,0.016840
17.420000,38721,39025,38387,38476,0.016812
17.425000,38579,38777,38654,38721,0.016866
17.430000,38490,38973,38670,38506,0.016656
17.435000,38535,39032,38570,38443,0.017319
17.440000,38468,38684,38805,38757,0.016929
17.445000,38587,38812,38657,38737,0.016866
17.450000,38612,38984,38426,38659,0.016873
17.455000,38628,38885,38603,38574,0.016814
17.460000,38507,38913,38593,38628,0.017304
17.465000,38577,38748,38649,38738,0.016836
17.470000,38587,38975,38518,38549,0.016658
17.475000,38554,38938,38539,38526,0.016647
17.480000,38555,38603,38837,38953,0.016832
17.485000,38611,38933,38515,38546,0.016999
17.490000,38498,38889,38748,38573,0.017304
17.495000,38735,38870,38416,38602,0.016833
17.500000,38380,38831,38881,38858,0.016612
17.505000,38673,38997,38422,38622,0.016632
17.510000,38669,38883,38579,38677,0.017377
17.515000,38651,38942,38487,38539,0.017051
17.520000,38416,38856,38761,38570,0.016983
17.525000,38528,38848,38603,38705,0.018557
17.530000,38455,38816,38792,38790,0.016577
17.535000,38734,38881,38539,38556,0.016765
17.540000,38577,38895,38630,38493,0.016549
17.545000,38541,38797,38697,38745,0.016709
17.550000,38539,38867,38626,38640,0.016653
17.555000,38545,38802,38669,38772,0.016686
17.560000,38613,38955,38467,38518,0.017049
17.565000,38552,38876,38627,38696,0.016636
17.570000,38474,38940,38682,38683,0.016939
17.575000,38713,38908,38426,38601,0.016571
17.580000,38558,38758,38685,38682,0.016758
17.585000,38507,38853,38743,38498,0.016703
17.590000,38452,38978,38636,38651,0.016978
17.595000,38589,38668,38723,38975,0.017067
17.600000,38589,39116,38471,38371,0.016742
17.605000,38556,38931,38594,38619,0.016634
17.610000,38647,38841,38593,38681,0.016586
17.615000,38550,38749,38773,38751,0.016733
17.620000,38603,38972,38594,38554,0.016766
17.625000,38578,38940,38551,38494,0.016788
17.630000,38550,38754,38735,38840,0.016809
17.635000,38585,39011,38453,38544,0.017152
17.640000,38629,38829,38600,38563,0.016688
17.645000,38566,38854,38620,38738,0.017037
17.650000,38513,38889,38679,38567,0.016804
17.655000,38588,38821,38595,38740,0.016560
17.660000,38557,39032,38556,38446,0.016842
17.665000,38622,38841,38512,38745,0.016783
17.670000,38507,38774,38747,38700,0.016785
17.675000,38623,38880,38479,38621,0.016769
17.680000,38629,38949,38517,38591,0.016579
17.685000,38502,38904,38642,38647,0.016483
17.690000,38500,39063,38503,38420,0.016630
17.695000,38766,38696,38523,38791,0.017277
17.700000,38641,39015,38510,38392,0.017198
17.705000,38455,38874,38752,38597,0.016571
17.710000,38431,38721,38815,38915,0.016710
17.715000,38636,39052,38432,38409,0.016810
17.720000,38519,38721,38762,38820,0.016708
17.725000,38727,38912,38412,38853,0.017026
17.730000,38684,38920,38569,38488,0.016595
17.735000,38609,39063,38461,38501,0.016763
17.740000,38562,38847,38591,38719,0.016630
17.745000,38478,38957,38635,38546,0.016786
17.750000,38688,38627,38678,38852,0.016818
17.755000,38576,39110,38506,38398,0.016711
17.760000,38485,38737,38784,38772,0.016670
17.765000,38658,38798,38592,38652,0.016877
17.770000,38581,38880,38621,38647,0.016548
17.775000,38531,38893,38646,38700,0.016660
17.780000,38658,38819,38492,38693,0.016932
17.785000,38541,38943,38609,38540,0.017046
17.790000,38596,38773,38609,38886,0.016654
17.795000,38547,38968,38617,38468,0.016988
17.800000,38567,38913,38561,38651,0.016553
17.805000,38592,38823,38617,38627,0.016688
17.810000,38546,38800,38638,38806,0.016719
17.815000,38695,38953,38460,38569,0.018553
17.820000,38347,38705,38919,38832,0.016996
17.825000,38669,38875,38573,38667,0.016746
17.830000,38746,38958,38426,38478,0.016814
17.835000,38629,38967,38530,38512,0.016703
17.840000,38549,38703,38704,38914,0.016989
17.845000,38603,39086,38424,38294,0.016777
17.850000,38388,38751,38905,38897,0.017224
17.855000,38778,38902,38436,38675,0.016719
17.860000,38622,38928,38637,38533,0.016763
17.865000,38534,38859,38698,38759,0.016800
17.870000,38609,39023,38481,38658,0.016837
17.875000,38615,38822,38629,38604,0.016954
17.880000,38647,38984,38516,38568,0.016799
17.885000,38640,38781,38650,38711,0.016943
17.890000,38665,39044,38535,38341,0.016632
17.895000,38375,38784,38761,38834,0.016755
17.900000,38624,38933,38470,38584,0.016535
17.905000,38594,38723,38621,38818,0.016860
17.910000,38665,38801,38587,38702,0.016854
17.915000,38501,39064,38570,38578,0.017214
17.920000,38772,38767,38594,38756,0.016903
17.925000,38536,38875,38711,38631,0.016577
17.930000,38657,38970,38528,38572,0.017145
17.935000,38564,38829,38674,38843,0.016885
17.940000,38686,38943,38511,38591,0.016707
17.945000,38621,38954,38614,38468,0.016813
17.950000,38602,38881,38601,38692,0.016852
17.955000,38663,38823,38585,38697,0.016853
17.960000,38480,38825,38801,38829,0.016747
17.965000,38637,39243,38255,38312,0.016841
17.970000,38581,38645,38723,38934,0.016785
17.975000,38686,38847,38554,38660,0.016797
17.980000,38530,38936,38686,38597,0.016709
17.985000,38659,38792,38633,38831,0.016858
17.990000,38615,38952,38594,38409,0.016744
17.995000,38544,38651,38776,38885,0.017033
18.000000,38633,39130,38334,38361,0.017155
18.005000,38507,38772,38696,38782,0.016811
18.010000,38613,38816,38635,38730,0.016699
18.015000,38507,38827,38734,38792,0.016562
18.020000,38685,38896,38538,38660,0.016538
18.025000,38703,38865,38609,38627,0.016575
18.030000,38529,38826,38708,38755,0.016838
18.035000,38563,39072,38513,38492,0.016659
18.040000,38492,39021,38535,38582,0.017219
18.045000,38694,38703,38626,38668,0.017083
18.050000,38678,38813,38573,38697,0.016896
18.055000,38527,38826,38680,38784,0.016436
18.060000,38603,38790,38663,38753,0.016681
18.065000,38495,38974,38700,38542,0.016767
18.070000,38700,38856,38437,38738,0.016602
18.075000,38676,38910,38544,38519,0.017078
18.080000,38559,38918,38561,38558,0.016627
18.085000,38634,38817,38609,38744,0.016460
18.090000,38506,38876,38712,38651,0.016767
18.095000,38608,38838,38674,38728,0.016570
18.100000,38596,38892,38595,38695,0.018560
18.105000,38532,38904,38646,38758,0.016988
18.110000,38682,38897,38566,38615,0.016842
18.115000,38636,38901,38522,38501,0.016911
18.120000,38577,38632,38844,38851,0.016919
18.125000,38440,38946,38722,38763,0.016716
18.130000,38750,39083,38417,38470,0.017128
18.135000,38660,38842,38635,38604,0.016746
18.140000,38445,38797,38777,38872,0.016780
18.145000,38680,38923,38455,38738,0.016601
18.150000,38629,38887,38588,38635,0.017026
18.155000,38591,38907,38606,38579,0.016931
18.160000,38495,38808,38760,38605,0.016726
18.165000,38556,38933,38577,38671,0.016799
18.170000,38593,38823,38614,38716,0.017350
18.175000,38663,38753,38617,38729,0.016830
18.180000,38620,39023,38590,38382,0.016658
18.185000,38548,38733,38609,38896,0.016854
18.190000,38562,38865,38649,38710,0.016770
18.195000,38657,38819,38599,38775,0.016620
18.200000,38568,38906,38693,38756,0.016613
18.205000,38675,39052,38498,38373,0.016608
18.210000,38622,38841,38645,38661,0.016549
18.215000,38650,38916,38493,38558,0.016711
18.220000,38673,38788,38618,38715,0.016677
18.225000,38435,38664,38828,38913,0.016712
18.230000,38512,39004,38636,38452,0.016638
18.235000,38456,38843,38714,38785,0.017359
18.240000,38647,38788,38552,38878,0.017029
18.245000,38698,38914,38434,38561,0.016677
18.250000,38539,38791,38682,38623,0.016698
18.255000,38528,38837,38718,38703,0.016595
18.260000,38630,38899,38595,38668,0.016609
18.265000,38576,38883,38633,38608,0.016937
18.270000,38664,38827,38614,38763,0.016849
18.275000,38505,39092,38624,38477,0.016887
18.280000,38661,38790,38534,38827,0.016773
18.285000,38558,38810,38784,38723,0.016780
18.290000,38628,38928,38545,38652,0.016874
18.295000,38615,38829,38687,38799,0.016607
18.300000,38592,38963,38550,38422,0.016542
18.305000,38643,38827,38568,38705,0.016675
18.310000,38539,38771,38702,38685,0.016687
18.315000,38514,38713,38748,38892,0.016750
18.320000,38686,38938,38521,38645,0.016640
18.325000,38578,38900,38657,38570,0.016521
18.330000,38552,38931,38655,38537,0.016828
18.335000,38527,38907,38587,38731,0.016941
18.340000,38605,38947,38503,38613,0.016599
18.345000,38617,38777,38638,38665,0.016907
18.350000,38611,38748,38670,38678,0.017293
18.355000,38527,38953,38658,38659,0.016819
18.360000,38614,38817,38640,38656,0.017302
18.365000,38605,38989,38503,38600,0.017042
18.370000,38606,38774,38645,38702,0.016872
18.375000,38534,38807,38685,38859,0.016899
18.380000,38638,39058,38406,38498,0.016651
18.385000,38536,38694,38807,38710,0.019048
18.390000,38695,38819,38504,38783,0.016937
18.395000,38602,38944,38579,38570,0.016654
18.400000,38602,38963,38541,38495,0.016811
18.405000,38528,38764,38797,38684,0.016867
18.410000,38435,38842,38769,38825,0.016726
18.415000,38588,38967,38537,38579,0.016863
18.420000,38798,38796,38473,38662,0.016797
18.425000,38602,39074,38480,38355,0.017045
18.430000,38416,38581,38933,38970,0.017506
18.435000,38640,38902,38553,38642,0.016837
18.440000,38503,38868,38703,38605,0.016811
18.445000,38540,38675,38795,38904,0.016728
18.450000,38777,38956,38327,38548,0.016780
18.455000,38434,38944,38659,38639,0.016678
18.460000,38647,38874,38550,38724,0.017111
18.465000,38616,39027,38502,38521,0.016600
18.470000,38460,38852,38871,38660,0.016752
18.475000,38593,38754,38666,38890,0.016724
18.480000,38723,38988,38444,38449,0.016787
18.485000,38417,38974,38645,38568,0.017089
18.490000,38638,38736,38626,38734,0.016872
18.495000,38636,38881,38535,38697,0.016577
18.500000,38476,38985,38660,38463,0.017100
18.505000,38611,38810,38576,38656,0.016789
18.510000,38507,38729,38722,38822,0.016823
18.515000,38551,38810,38643,38740,0.016831
18.520000,38671,38869,38545,38650,0.016776
18.525000,38552,38998,38592,38447,0.016613
18.530000,38546,38772,38627,38847,0.016687
18.535000,38576,38834,38651,38647,0.016858
18.540000,38581,38951,38659,38591,0.016796
18.545000,38535,38892,38655,38605,0.016734
18.550000,38594,38794,38571,38790,0.016694
18.555000,38584,38743,38765,38764,0.016876
18.560000,38678,38958,38509,38610,0.016594
18.565000,38501,38978,38619,38446,0.016699
18.570000,38598,38730,38725,38823,0.016838
18.575000,38683,38911,38426,38609,0.016717
18.580000,38555,38895,38630,38705,0.016643
18.585000,38548,39122,38413,38382,0.016744
18.590000,38576,38616,38770,38858,0.016893
18.595000,38631,38926,38522,38627,0.016653
18.600000,38562,38886,38607,38594,0.016861
18.605000,38551,38886,38571,38651,0.016726
18.610000,38552,38759,38747,38653,0.016662
18.615000,38605,38872,38617,38671,0.016757
18.620000,38551,38964,38547,38597,0.016750
18.625000,38602,38781,38676,38627,0.016963
18.630000,38429,38909,38735,38666,0.016566
18.635000,38583,38867,38549,38667,0.016765
18.640000,38464,38740,38808,38724,0.016817
18.645000,38586,38998,38543,38631,0.017074
18.650000,38579,38874,38644,38580,0.017233
18.655000,38673,38845,38479,38760,0.016931
18.660000,38649,38937,38589,38500,0.016774
18.665000,38539,38815,38658,38757,0.016576
18.670000,38591,38945,38593,38568,0.016565
18.675000,38589,38729,38642,38809,0.019156
18.680000,38635,38959,38594,38560,0.016597
18.685000,38515,38837,38685,38675,0.016671
18.690000,38485,38869,38755,38724,0.016685
18.695000,38719,38938,38511,38575,0.016671
18.700000,38529,39018,38543,38503,0.016579
18.705000,38479,38795,38792,38669,0.017130
18.710000,38504,38835,38621,38696,0.016593
18.715000,38562,38918,38635,38635,0.016600
18.720000,38539,38849,38688,38584,0.016699
18.725000,38448,38771,38726,38749,0.016843
18.730000,38606,38938,38505,38678,0.016747
18.735000,38789,38858,38491,38580,0.016751
18.740000,38502,38816,38772,38768,0.016791
18.745000,38650,38932,38549,38639,0.016963
18.750000,38578,38947,38575,38642,0.016779
18.755000,38540,39098,38564,38308,0.016610
18.760000,38531,38646,38781,38826,0.016675
18.765000,38551,38742,38677,38951,0.016775
18.770000,38635,39007,38497,38469,0.016660
18.775000,38709,38796,38646,38642,0.016879
18.780000,38484,38929,38700,38582,0.016743
18.785000,38420,38865,38758,38760,0.017221
18.790000,38565,38877,38603,38535,0.017383
18.795000,38583,38745,38684,38813,0.016884
18.800000,38656,38900,38490,38595,0.016848
18.805000,38595,38942,38514,38512,0.016720
18.810000,38556,38729,38667,38761,0.016770
18.815000,38494,38742,38781,38780,0.016703
18.820000,38595,39010,38482,38497,0.016709
18.825000,38462,38912,38696,38623,0.016608
18.830000,38586,38780,38730,38660,0.016785
18.835000,38601,38958,38489,38557,0.016758
18.840000,38556,38840,38630,38657,0.016647
18.845000,38502,38867,38607,38871,0.016818
18.850000,38650,39029,38509,38412,0.016758
18.855000,38581,38887,38623,38613,0.016772
18.860000,38611,38825,38562,38687,0.016753
18.865000,38588,38799,38711,38704,0.016931
18.870000,38641,38972,38554,38585,0.016725
18.875000,38647,38974,38476,38508,0.016994
18.880000,38469,38690,38764,38904,0.016643
18.885000,38563,39154,38499,38337,0.016892
18.890000,38575,38760,38655,38740,0.016936
18.895000,38674,39018,38421,38519,0.016559
18.900000,38583,38639,38776,38875,0.017075
18.905000,38654,38844,38607,38758,0.016746
18.910000,38674,39061,38418,38360,0.016874
18.915000,38427,38775,38838,38805,0.016855
18.920000,38563,39105,38504,38437,0.016980
18.925000,38643,38910,38576,38609,0.017135
18.930000,38598,38857,38518,38657,0.016698
18.935000,38412,38771,38828,38752,0.016481
18.940000,38685,38885,38501,38592,0.016534
18.945000,38597,38719,38708,38842,0.016702
18.950000,38540,39060,38599,38411,0.016752
18.955000,38632,38861,38579,38563,0.017208
18.960000,38541,38833,38642,38685,0.018066
18.965000,38551,38900,38634,38695,0.016985
18.970000,38624,38871,38563,38717,0.016782
18.975000,38580,39049,38581,38396,0.016557
18.980000,38621,38726,38636,38956,0.016685
18.985000,38689,39040,38461,38558,0.016983
18.990000,38583,39049,38521,38373,0.016551
18.995000,38556,38773,38705,38596,0.016802
19.000000,38522,38844,38640,38751,0.016917
19.005000,38592,39070,38556,38386,0.016631
19.010000,38476,38730,38789,38781,0.016825
19.015000,38699,38851,38514,38611,0.016909
